Spectrum,Observed,Rel.,Acc.
Fe II,1520.825,20400000.0,D+
Fe II,1520.8752,80000000.0,D+
Fe II,1521.353,10000000.0,
Fe II,1521.4724,40000000.0,D+
Fe II,1521.5858,20800000.0,D+
Fe III,1521.891,2000000000.0,D+
Fe II,1522.219,600000.0,
Fe II,1522.684,60000000.0,D+
Fe II,1523.255,800000.0,D
Fe II,1523.279,10800000.0,D+
Fe II,1523.375,60000000.0,
Fe II,1523.375,60000000.0,
Fe II,1523.744,50000000.0,
Fe II,1523.9912,30500000.0,D+
Fe III,1524.522,104000000000.0,C+
Fe III,1524.658,104000000000.0,C+
Fe III,1524.658,104000000000.0,
Fe III,1524.799,2050000000.0,
Fe II,1524.96,10500000.0,D
Fe III,1525.041,201000000000.0,D+
Fe III,1525.041,201000000000.0,C+
Fe III,1525.041,201000000000.0,C
Fe II,1525.076,20000000.0,
Fe II,1525.076,20000000.0,
Fe V,1525.165,209000.0,D+
Fe III,1525.343,2030000000.0,C
Fe III,1525.634,4000000000.0,
Fe II,1525.7439,20700000.0,D+
Fe III,1525.801,201000000000.0,B
Fe III,1526.016,3080000000.0,C
Fe III,1526.016,3080000000.0,D
Fe II,1526.2051,50000000.0,D+
Fe II,1526.368,60000000.0,D+
Fe II,1526.532,2040000000.0,D+
Fe IV,1526.6,1030.0,
Fe II,1526.9131,90000000.0,D+
Fe III,1527.145,201000000000.0,B
Fe II,1527.2397,1070000000.0,D+
Fe III,1527.26,6000000000.0,C+
Fe III,1527.26,6000000000.0,C
Fe II,1527.331,400000.0,
Fe III,1527.381,30400000.0,
Fe II,1527.6466,30500000.0,D+
Fe III,1527.67,10400000.0,
Fe III,1527.767,2040000000.0,D+
Fe II,1527.792,800000.0,D
Fe III,1528.102,402000.0,
Fe V,1528.49,303000.0,C
Fe II,1528.5,10000000.0,
Fe II,1528.741,700000.0,D
Fe III,1528.88,2000000000.0,D
Fe II,1528.987,10000000.0,D
Fe II,1528.987,10000000.0,
Fe III,1528.987,506000.0,
Fe II,1529.447,700000.0,
Fe II,1529.507,10300000.0,
Fe III,1529.764,6070000000.0,B
Fe II,1529.8701,10900000.0,
Fe III,1530.22,4000000000.0,D
Fe III,1530.22,4000000000.0,
Fe IV,1530.26,1030.0,
Fe II,1530.264,10800000.0,
Fe II,1530.264,10800000.0,
Fe III,1530.431,1050000000.0,D+
Fe III,1530.432,60200000.0,D
Fe II,1530.4382,40000000.0,D+
Fe V,1530.439,602000.0,C
Fe II,1530.674,700000.0,
Fe II,1531.13,106000.0,
Fe III,1531.293,103000000000.0,C
Fe III,1531.479,80400000.0,
Fe II,1531.6162,30400000.0,D+
Fe III,1531.644,207000000000.0,C+
Fe III,1531.644,207000000000.0,D+
Fe III,1531.864,109000000000.0,D+
Fe III,1531.864,109000000000.0,C+
Fe III,1531.87,2010000000.0,
Fe III,1531.87,2010000000.0,
Fe II,1532.1,206000.0,
Fe II,1532.295,200000.0,D
Fe V,1532.33,305000.0,C
Fe III,1532.349,706000.0,
Fe III,1532.349,706000.0,
Fe II,1532.5275,20900000.0,
Fe V,1532.625,10000000.0,C
Fe IV,1532.63,1040.0,
Fe II,1532.813,70000000.0,D+
Fe II,1532.89,800000.0,
Fe IV,1532.91,1030.0,
Fe III,1533.004,20500000.0,
Fe III,1533.159,30400000.0,
Fe V,1533.413,600000.0,C
Fe III,1533.439,100000000000.0,B
Fe IV,1533.86,1050.0,
Fe II,1533.907,10600000.0,
Fe IV,1533.95,1030.0,
Fe II,1534.278,700000.0,
Fe III,1534.376,20500000.0,
Fe III,1534.44,706000.0,
